date,temperature,pressure,110,stdev [110],direction [110],320,stdev [320],direction [320],500,stdev [500],direction [500],800,stdev [800],direction [800],1000,stdev [1000],direction [1000],1500,stdev [1500],direction [1500],1900,stdev [1900],direction [1900],3200,stdev [3200],direction [3200],4200,stdev [4200],direction [4200],5600,stdev [5600],direction [5600],7200,stdev [7200],direction [7200],9200,stdev [9200],direction [9200],10400,stdev [10400],direction [10400],11800,stdev [11800],direction [11800],13500,stdev [13500],direction [13500],15800,stdev [15800],direction [15800],17700,stdev [17700],direction [17700],19300,stdev [19300],direction [19300],22000,stdev [22000],direction [22000]
2023-08-19 18:00:00,24.0315,1010.2,7.231503,0.0,233.74606,7.2123575,0.0,234.09018,11.594215,0.0,236.02342,13.260973,0.0,238.39255,14.270221,0.0,240.5929,16.340025,0.0,251.56496,21.394781,0.0,280.17545,25.073223,0.0,307.9422,25.945045,0.0,317.07004,31.643421,0.0,317.4896,36.653397,0.0,315.0001,44.44461,0.0,314.40942,58.189075,0.0,315.45108,47.211266,0.0,313.3317,30.460386,0.0,330.70874,9.001563,0.0,329.74365,5.536059,0.0,290.55612,10.244937,0.0,108.43504,16.003101,0.0,111.3707
2023-08-19 19:00:00,24.5815,1009.7,7.442649,0.0,229.23648,7.4285264,0.0,229.39879,11.788525,0.0,232.92685,13.55822,0.0,234.78232,14.232581,0.0,237.31944,15.314867,0.0,246.3179,22.52495,0.0,283.86972,27.819038,0.0,306.17972,27.804192,0.0,314.35632,32.558918,0.0,312.58044,36.836212,0.0,309.28937,47.790188,0.0,310.60123,60.938,0.0,315.43073,46.38592,0.0,311.03525,27.136515,0.0,326.68936,6.479467,0.0,306.86996,5.223913,0.0,299.74478,10.547809,0.0,100.619606,10.725427,0.0,115.01686
2023-08-20 11:00:00,17.2815,1010.0,4.6204553,0.0,247.75093,4.526671,0.0,249.14546,18.56355,0.0,262.23492,24.068794,0.0,280.39728,20.746603,0.0,299.35767,12.1168375,0.0,282.9074,18.072386,0.0,256.17133,25.98183,0.0,263.33344,29.652084,0.0,273.41653,38.887596,0.0,280.56094,44.78807,0.0,284.2373,54.92662,0.0,287.1525,65.3174,0.0,280.864,63.55164,0.0,290.28265,39.145844,0.0,282.42593,17.968111,0.0,244.35904,5.223913,0.0,277.1249,2.5917869,0.0,90.0,10.244937,0.0,71.564964
2023-08-20 13:00:00,20.0315,1010.6,5.566311,0.0,282.09473,5.5713954,0.0,282.5288,10.8526945,0.0,285.6423,14.768839,0.0,298.0724,14.0155525,0.0,307.794,16.358541,0.0,285.7087,22.761545,0.0,292.30624,26.501883,0.0,283.15753,31.394499,0.0,267.58054,40.800064,0.0,280.06064,44.951813,0.0,285.03787,56.731422,0.0,283.87756,65.5996,0.0,273.96457,64.807625,0.0,281.53458,40.360367,0.0,275.52744,20.915733,0.0,253.81071,4.3465586,0.0,243.43501,4.67241,0.0,123.6901,17.792006,0.0,79.50858
2023-08-20 14:00:00,21.5815,1011.3,7.147413,0.0,292.3802,6.9575033,0.0,292.1095,11.78111,0.0,295.20108,13.312452,0.0,298.23734,15.296597,0.0,304.15976,18.376919,0.0,296.2219,22.039183,0.0,300.96368,28.540491,0.0,279.46225,32.253098,0.0,270.78482,43.89331,0.0,278.48886,43.533142,0.0,284.6568,55.6367,0.0,284.8455,65.05656,0.0,275.14267,63.41276,0.0,277.63324,42.136463,0.0,271.76236,23.12725,0.0,258.6901,6.1127167,0.0,212.00534,4.148883,0.0,128.65984,18.246344,0.0,83.88459
2023-08-20 15:00:00,22.1815,1012.5,8.432772,0.0,295.97433,8.55799,0.0,296.56497,14.488529,0.0,296.56497,15.062948,0.0,298.41257,15.477549,0.0,298.8107,19.502144,0.0,299.4758,22.217056,0.0,295.94223,30.054848,0.0,277.0457,31.884897,0.0,273.9724,41.791306,0.0,277.1249,42.315434,0.0,281.48196,54.650757,0.0,280.24402,61.89502,0.0,276.0089,64.26442,0.0,273.46817,42.808636,0.0,267.3975,25.036245,0.0,259.5626,7.5840216,0.0,199.9832,5.9737735,0.0,139.39879,17.506556,0.0,87.87895
2023-08-21 11:00:00,6.6815,1023.9,2.526992,0.0,247.3801,7.254429,0.0,268.4089,9.024031,0.0,283.39252,7.5767465,0.0,297.29947,7.5135155,0.0,316.2188,12.246061,0.0,337.5572,13.43665,0.0,337.5572,21.56677,0.0,302.94922,28.387703,0.0,290.97357,47.335598,0.0,289.1791,77.043015,0.0,288.13028,104.09179,0.0,288.88617,108.37574,0.0,296.25858,121.157364,0.0,302.33017,80.55674,0.0,286.83176,37.881336,0.0,282.8477,18.292305,0.0,292.93213,2.7490048,0.0,315.0001,12.779506,0.0,59.53454
2023-08-21 12:00:00,9.781501,1024.6,1.8440886,0.0,251.56496,7.262814,0.0,266.82022,9.72538,0.0,278.65247,7.9057918,0.0,290.92456,8.636515,0.0,312.8789,12.342091,0.0,336.5014,13.162627,0.0,334.48618,20.542492,0.0,303.6901,28.232588,0.0,290.13638,46.925835,0.0,287.68448,78.69819,0.0,287.24155,104.911354,0.0,287.98743,113.407326,0.0,299.0545,121.57248,0.0,301.48743,77.26883,0.0,287.06747,40.23535,0.0,284.93146,19.780952,0.0,301.60745,4.148883,0.0,308.65982,15.93738,0.0,63.435013
2023-08-21 13:00:00,13.231501,1024.8,3.8730738,0.0,252.47433,5.865853,0.0,254.05453,11.335094,0.0,264.71002,9.926742,0.0,280.08054,9.84714,0.0,301.86594,11.813236,0.0,324.3235,12.961745,0.0,324.3235,18.970499,0.0,302.00534,27.103952,0.0,289.0257,45.30533,0.0,286.62082,84.829056,0.0,288.71182,106.9956,0.0,286.8987,116.21569,0.0,297.56503,121.358185,0.0,300.12424,78.89266,0.0,289.1791,42.21113,0.0,287.87878,19.232122,0.0,302.61923,3.7781458,0.0,329.03632,18.655914,0.0,69.67678
2023-08-21 14:00:00,16.231499,1025.4,5.1649113,0.0,250.20103,7.0069,0.0,251.56496,9.759012,0.0,260.13425,11.129735,0.0,275.59924,10.661715,0.0,291.1248,10.115254,0.0,311.05472,10.717812,0.0,310.91428,18.001364,0.0,298.9509,25.01047,0.0,287.47485,42.636665,0.0,286.7827,86.529396,0.0,290.60635,106.14466,0.0,287.7714,114.49604,0.0,298.01517,119.680855,0.0,300.59128,79.052155,0.0,292.1503,42.626816,0.0,289.53674,18.33815,0.0,302.00534,4.148883,0.0,308.65982,19.492321,0.0,74.57778
2023-08-21 15:00:00,17.7815,1025.2,5.473903,0.0,276.11542,7.2767673,0.0,274.76355,9.463561,0.0,276.3401,11.033961,0.0,280.20392,12.382122,0.0,291.41302,11.614245,0.0,306.38446,12.040524,0.0,312.27362,16.50397,0.0,299.1675,22.638893,0.0,287.0206,42.847847,0.0,290.3533,82.061874,0.0,291.29742,106.56704,0.0,289.53674,112.43135,0.0,296.71265,116.55839,0.0,298.5595,83.040886,0.0,290.55612,42.847847,0.0,290.3533,18.89073,0.0,292.16638,5.4980097,0.0,315.0001,19.449196,0.0,88.09089
2023-08-21 16:00:00,19.231499,1025.2,5.847697,0.0,285.4222,7.526203,0.0,285.52417,9.850356,0.0,287.2816,10.372898,0.0,289.5732,11.130584,0.0,293.9625,12.302785,0.0,306.86996,13.937236,0.0,314.21527,16.840818,0.0,301.15924,22.823494,0.0,284.57425,44.463497,0.0,288.69907,87.70049,0.0,288.9705,108.44738,0.0,290.27567,112.43695,0.0,295.97433,115.05205,0.0,295.69913,85.47249,0.0,289.94608,42.965263,0.0,293.08514,18.835087,0.0,296.56497,5.573848,0.0,324.46225,19.492321,0.0,105.42222
2023-08-21 17:00:00,20.231499,1024.8,5.2878165,0.0,287.1028,6.94583,0.0,286.85846,9.12513,0.0,290.0953,9.924365,0.0,293.1986,10.716679,0.0,297.64587,12.451974,0.0,307.77576,14.890443,0.0,315.0001,18.038763,0.0,305.1665,22.08909,0.0,286.26028,45.577877,0.0,284.82654,88.94116,0.0,287.379,108.06733,0.0,290.71695,117.93697,0.0,296.4242,118.517586,0.0,296.28482,86.391,0.0,291.56207,42.597256,0.0,296.17523,18.55437,0.0,294.77512,6.1127167,0.0,327.99466,17.446497,0.0,121.328636
2023-08-21 18:00:00,21.1315,1024.2,6.259648,0.0,295.76926,7.3874464,0.0,295.8663,9.442763,0.0,297.69937,10.021328,0.0,299.8988,10.350498,0.0,301.60745,11.028677,0.0,308.65982,12.605389,0.0,316.73566,17.340305,0.0,311.08167,22.638893,0.0,287.0206,46.37234,0.0,285.3956,88.35152,0.0,290.1627,109.28039,0.0,290.4766,119.155266,0.0,294.75336,121.15217,0.0,295.33157,83.81585,0.0,294.18735,42.901707,0.0,295.01685,23.226877,0.0,292.98874,5.223913,0.0,330.25522,15.658339,0.0,114.44395
2023-08-21 19:00:00,21.4315,1024.0,5.988163,0.0,305.75397,7.2123575,0.0,305.9098,9.043375,0.0,303.6901,9.698399,0.0,304.046,10.037267,0.0,305.83774,10.837629,0.0,309.47244,12.028411,0.0,315.90927,16.907383,0.0,309.3693,23.893005,0.0,289.44012,46.512463,0.0,288.68744,84.94776,0.0,291.47684,109.25542,0.0,292.30624,120.84683,0.0,295.74066,124.677124,0.0,298.56284,86.66514,0.0,295.22388,45.494904,0.0,296.20004,24.052704,0.0,297.25525,4.717123,0.0,344.05453,14.803844,0.0,113.198616
2023-08-22 11:00:00,8.9315,1024.7,3.1403697,0.0,248.19853,6.0564404,0.0,273.814,4.89738,0.0,320.1945,4.9526668,0.0,322.12494,5.6506977,0.0,323.13,6.8410563,0.0,322.3057,7.6456637,0.0,317.86246,13.30487,0.0,310.91428,30.38033,0.0,310.8723,50.410915,0.0,307.16455,72.422356,0.0,303.6901,119.619446,0.0,306.1872,120.6034,0.0,304.7147,115.91185,0.0,303.60126,108.61566,0.0,305.77615,52.01765,0.0,309.44003,24.191938,0.0,339.62347,8.522408,0.0,351.2539,15.250853,0.0,77.735245
2023-08-22 12:00:00,11.3315,1025.1,1.5181876,0.0,230.19447,6.4741592,0.0,264.64426,4.4877443,0.0,297.75842,4.7830873,0.0,309.47244,5.7626033,0.0,311.82007,7.1356153,0.0,313.60287,7.264359,0.0,311.98712,12.875844,0.0,308.65982,28.142576,0.0,312.45514,48.87597,0.0,308.5412,72.78377,0.0,304.1145,115.72336,0.0,306.80582,115.47457,0.0,306.09836,112.861824,0.0,304.23752,108.72577,0.0,307.00656,52.43166,0.0,309.98682,22.89921,0.0,334.8852,9.434246,0.0,344.05453,15.126468,0.0,80.13426
2023-08-22 13:00:00,15.6315,1025.2,3.2058632,0.0,255.96373,4.544563,0.0,257.19574,6.4828377,0.0,271.84756,6.1160927,0.0,286.50443,6.7732983,0.0,295.7099,6.6934385,0.0,306.02747,6.325782,0.0,309.8055,11.934168,0.0,308.15726,27.818226,0.0,313.06943,49.69375,0.0,309.70987,76.07788,0.0,305.99158,113.03466,0.0,308.2495,111.514626,0.0,308.86777,110.70032,0.0,303.7831,109.51065,0.0,307.54797,52.359543,0.0,310.98572,22.314215,0.0,334.17905,10.686212,0.0,345.9637,13.357763,0.0,75.96373
2023-08-22 14:00:00,18.8815,1025.4,3.3555882,0.0,259.9921,4.3061714,0.0,259.21576,6.533184,0.0,262.6477,7.170521,0.0,271.73566,6.5235586,0.0,284.03625,4.9517756,0.0,296.56497,4.013508,0.0,317.72638,11.730069,0.0,306.86996,27.193813,0.0,313.0251,49.282295,0.0,309.1304,77.888466,0.0,306.20267,109.4282,0.0,310.19644,111.3281,0.0,307.67032,110.89168,0.0,304.52582,108.6852,0.0,309.19327,51.608456,0.0,308.8845,20.28394,0.0,333.43503,10.686212,0.0,345.9637,15.168043,0.0,70.01681
2023-08-22 15:00:00,21.0315,1025.1,2.526992,0.0,247.3801,3.2542694,0.0,248.19853,5.32886,0.0,258.6901,6.096781,0.0,265.91446,6.3328166,0.0,272.04535,4.9026246,0.0,287.52567,3.6720943,0.0,306.02747,11.901182,0.0,302.3474,25.975117,0.0,311.55252,48.37086,0.0,309.0194,76.720825,0.0,307.45065,107.35207,0.0,312.06424,108.48609,0.0,307.9651,111.7121,0.0,306.2718,108.37768,0.0,308.44586,52.359543,0.0,310.98572,21.450853,0.0,334.98312,10.686212,0.0,345.9637,18.440886,0.0,71.564964
2023-08-22 16:00:00,22.3815,1024.5,2.5344574,0.0,237.52882,3.152944,0.0,243.43501,4.3643627,0.0,253.30067,4.900003,0.0,257.19574,5.054137,0.0,259.69522,4.9272614,0.0,267.13766,4.5975556,0.0,273.3664,11.691703,0.0,297.29947,25.115599,0.0,309.28937,48.37086,0.0,309.0194,76.20745,0.0,307.74686,103.87376,0.0,310.44614,105.90311,0.0,305.53775,106.21979,0.0,304.5626,108.08869,0.0,307.6943,51.388336,0.0,311.93344,21.155237,0.0,332.6502,9.277185,0.0,335.22488,20.744415,0.0,75.52967
2023-08-22 17:00:00,22.981499,1024.0,3.0176513,0.0,255.06853,3.8219454,0.0,251.56496,4.7662764,0.0,254.74483,4.9526668,0.0,254.74483,5.0994215,0.0,257.19574,5.551269,0.0,257.19574,5.9944787,0.0,262.23492,12.593599,0.0,295.20108,25.805502,0.0,308.0471,49.384422,0.0,308.0728,77.62932,0.0,307.5395,98.15697,0.0,308.837,102.682686,0.0,301.58377,106.754005,0.0,304.3653,107.06621,0.0,308.11832,52.85037,0.0,310.52502,20.335619,0.0,329.3494,11.481644,0.0,343.61038,20.180183,0.0,84.47256
2023-08-22 18:00:00,23.2815,1023.7,4.2676034,0.0,239.9315,4.9750576,0.0,238.24055,6.0758348,0.0,243.43501,6.1314983,0.0,247.06787,6.2964087,0.0,248.96242,6.4586687,0.0,252.25523,6.941107,0.0,256.50424,11.453914,0.0,290.55612,25.986385,0.0,305.31128,48.596,0.0,306.86996,76.84659,0.0,306.77335,93.200775,0.0,308.22437,100.13869,0.0,302.04465,104.25298,0.0,304.8754,104.96936,0.0,307.22363,54.18787,0.0,311.12137,22.46423,0.0,326.76828,9.434246,0.0,344.05453,16.21162,0.0,87.70944
2023-08-22 19:00:00,23.731499,1023.0,3.7137012,0.0,263.9911,4.048777,0.0,264.2895,5.498328,0.0,261.2539,5.928101,0.0,261.57312,6.2065134,0.0,259.50858,6.7564583,0.0,259.50858,6.8831096,0.0,258.6901,10.708913,0.0,290.13638,26.598787,0.0,302.10623,47.45518,0.0,304.9921,77.888466,0.0,306.20267,89.165085,0.0,307.61942,97.80347,0.0,302.00534,103.5195,0.0,302.9938,103.67147,0.0,306.86996,53.21848,0.0,312.03897,22.34242,0.0,330.4613,11.947547,0.0,347.4712,12.730133,0.0,75.2564
2023-08-23 11:00:00,11.6315,1020.2,0.549801,0.0,315.0001,1.0847564,0.0,291.80148,4.42895,0.0,250.70985,2.9540873,0.0,216.02747,4.526205,0.0,182.86235,7.236715,0.0,162.18102,8.103831,0.0,150.01845,4.291948,0.0,218.65982,29.410858,0.0,302.7352,51.787117,0.0,301.7014,67.392685,0.0,303.23172,81.574394,0.0,300.02704,77.23622,0.0,300.22177,68.89596,0.0,301.14853,66.093735,0.0,307.43167,45.360897,0.0,314.42133,22.163187,0.0,344.7448,14.488528,0.0,349.69522,21.313408,0.0,70.46326
2023-08-23 12:00:00,12.9315,1020.2,0.6146962,0.0,161.56496,0.4028684,0.0,180.0,3.3048184,0.0,198.43504,5.7503786,0.0,169.11452,8.439048,0.0,159.62349,10.694227,0.0,156.97449,11.351914,0.0,154.65387,4.291948,0.0,218.65982,31.003517,0.0,302.78427,53.23031,0.0,301.56177,67.23989,0.0,302.00534,79.126465,0.0,297.824,72.89903,0.0,300.43964,65.5804,0.0,299.60434,62.368023,0.0,302.69946,43.067745,0.0,315.0001,23.36205,0.0,340.55988,17.155298,0.0,349.11453,18.554369,0.0,77.90526
2023-08-23 13:00:00,15.031501,1019.6,1.3745024,0.0,171.86998,1.4243549,0.0,171.86998,3.3442411,0.0,180.0,6.479365,0.0,166.42955,9.409387,0.0,155.89777,13.648884,0.0,152.04913,13.162627,0.0,154.48618,3.6251457,0.0,236.3099,33.33331,0.0,304.74326,53.024845,0.0,302.52487,67.591736,0.0,299.26788,74.183525,0.0,297.01257,68.56304,0.0,300.6851,62.934277,0.0,298.9399,62.229874,0.0,301.37296,40.360367,0.0,312.3974,25.027859,0.0,338.74942,20.096794,0.0,358.15244,18.835087,0.0,86.05489
2023-08-23 14:00:00,17.3815,1018.9,3.439004,0.0,137.29063,3.5637348,0.0,137.29063,5.7810717,0.0,139.39879,7.6016083,0.0,143.13002,11.578278,0.0,141.34016,14.871619,0.0,141.04408,13.531246,0.0,151.38963,5.9387813,0.0,253.61038,33.110065,0.0,301.35703,50.344246,0.0,301.849,66.7102,0.0,299.0545,75.84022,0.0,303.147,67.21178,0.0,303.9965,59.15863,0.0,298.8107,57.670895,0.0,297.42865,39.989388,0.0,310.3998,24.191938,0.0,339.62347,18.142506,0.0,360.0,17.60222,0.0,96.340096
2023-08-23 15:00:00,18.231499,1019.0,3.9884262,0.0,136.97493,4.1330843,0.0,136.97493,6.8050375,0.0,137.4896,7.8338656,0.0,136.12321,10.070298,0.0,135.90929,14.789974,0.0,135.67395,13.498889,0.0,143.13002,7.737419,0.0,265.03033,33.42686,0.0,299.27515,49.672626,0.0,300.57913,64.22848,0.0,300.96368,75.48509,0.0,304.50858,65.982475,0.0,305.40695,56.801685,0.0,295.6881,57.97222,0.0,295.1329,40.578228,0.0,308.51697,21.732792,0.0,333.43503,16.85907,0.0,2.2025495,15.029011,0.0,97.43131
2023-08-23 16:00:00,19.4315,1018.1,5.0875163,0.0,133.45189,4.9872766,0.0,133.36346,7.986455,0.0,132.87889,8.6057205,0.0,132.95459,9.43108,0.0,134.02907,13.227639,0.0,136.50739,13.498889,0.0,143.13002,8.38532,0.0,272.29056,33.6451,0.0,299.93143,49.34615,0.0,299.93143,65.01782,0.0,299.88644,79.17951,0.0,306.68243,68.69457,0.0,305.78906,57.085537,0.0,296.27414,57.386276,0.0,295.40768,39.076073,0.0,310.29205,22.668875,0.0,329.03632,11.091061,0.0,353.29025,12.463504,0.0,98.97255
2023-08-23 17:00:00,20.481499,1017.6,5.5595183,0.0,143.53067,5.4796023,0.0,143.97253,8.653324,0.0,142.85323,9.9053335,0.0,142.12495,10.44875,0.0,141.14662,12.258414,0.0,141.51978,13.02905,0.0,145.9806,6.83564,0.0,281.3099,33.48811,0.0,300.96368,48.461906,0.0,299.64978,64.456856,0.0,300.17343,79.70007,0.0,306.40417,70.28056,0.0,304.86227,60.06714,0.0,293.52322,59.119587,0.0,297.4075,38.584126,0.0,310.91428,24.113716,0.0,329.30035,11.015093,0.0,360.0,11.681025,0.0,86.82024
2023-08-23 18:00:00,20.981499,1016.7,4.955839,0.0,138.17992,4.9872766,0.0,136.63654,8.194351,0.0,142.25313,9.296086,0.0,142.59457,9.991354,0.0,142.35231,11.072507,0.0,143.13002,11.457368,0.0,145.56096,6.179765,0.0,282.5288,34.094566,0.0,301.21835,49.026062,0.0,299.27515,65.26274,0.0,299.10974,81.22885,0.0,303.94363,73.152,0.0,302.7047,61.363663,0.0,291.68912,57.710922,0.0,298.86707,36.22132,0.0,312.82523,25.236671,0.0,330.8026,12.9751215,0.0,2.8623457,10.367147,0.0,90.0
2023-08-24 11:00:00,13.0815,1011.4,2.1025846,0.0,123.6901,2.1788442,0.0,123.6901,13.510201,0.0,145.08052,14.493184,0.0,160.75038,13.878187,0.0,163.92636,16.06915,0.0,168.51804,13.272916,0.0,175.33322,15.474838,0.0,287.6502,34.225975,0.0,293.58704,45.79842,0.0,295.1148,52.25922,0.0,287.31174,61.895023,0.0,280.25113,71.31536,0.0,287.44727,75.710014,0.0,299.1974,62.044067,0.0,294.69153,40.90797,0.0,299.40707,17.92132,0.0,347.4712,7.5840216,0.0,340.0168,15.360573,0.0,62.354122
2023-08-24 12:00:00,14.231501,1012.7,2.889726,0.0,160.34608,2.9945347,0.0,160.34608,12.542646,0.0,156.42528,14.228768,0.0,167.66092,14.232581,0.0,169.93938,15.778292,0.0,176.42374,13.670583,0.0,189.0902,15.978362,0.0,279.65982,33.645103,0.0,293.1986,43.917213,0.0,291.6445,52.070084,0.0,286.63104,67.86448,0.0,280.45157,75.03323,0.0,286.55716,74.20899,0.0,298.13126,63.554947,0.0,293.4287,41.559605,0.0,300.96368,15.765223,0.0,350.53775,7.5840216,0.0,340.0168,14.775457,0.0,74.74483
2023-08-24 13:00:00,16.0315,1011.7,4.90603,0.0,146.3099,4.917636,0.0,145.0079,11.125023,0.0,154.39786,15.109849,0.0,161.56496,16.394426,0.0,164.81412,16.531574,0.0,175.7322,13.715827,0.0,190.20392,17.440416,0.0,272.20255,33.94828,0.0,288.19925,43.64391,0.0,288.16605,54.30783,0.0,287.3541,69.92123,0.0,277.4542,74.2288,0.0,286.22028,73.90569,0.0,297.68826,65.80089,0.0,295.05096,41.00535,0.0,301.4295,12.580849,0.0,348.11136,6.978599,0.0,338.19852,13.023566,0.0,84.2895
2023-08-24 14:00:00,18.5315,1010.8,5.6672187,0.0,149.03632,5.700979,0.0,147.99466,9.929867,0.0,149.65683,12.239895,0.0,152.52565,14.987883,0.0,156.91484,14.650132,0.0,172.27826,12.336537,0.0,203.19862,21.459738,0.0,271.78986,36.05329,0.0,287.1028,42.828247,0.0,287.61267,57.056114,0.0,285.14102,70.83987,0.0,278.9453,75.29854,0.0,285.47137,73.04288,0.0,295.20108,67.042915,0.0,293.34402,38.89839,0.0,299.98157,11.947547,0.0,319.39877,7.8291693,0.0,335.55606,12.580849,0.0,101.88863
2023-08-25 12:00:00,16.5815,1010.4,3.6313927,0.0,285.52417,3.7631016,0.0,285.52417,10.790118,0.0,301.53473,14.421402,0.0,307.04254,15.110096,0.0,304.641,16.796793,0.0,301.8274,18.270935,0.0,304.15976,22.532104,0.0,300.37906,24.727943,0.0,288.75873,31.769217,0.0,281.76825,45.087032,0.0,277.4313,77.247086,0.0,278.19797,89.53161,0.0,277.48495,73.22084,0.0,270.50702,64.159805,0.0,268.84268,31.26972,0.0,275.94678,16.042406,0.0,313.36346,5.060625,0.0,320.1945,5.060625,0.0,50.194473
2023-08-25 13:00:00,17.731499,1010.1,4.441153,0.0,293.1986,4.417797,0.0,294.22772,7.1065125,0.0,298.0724,11.327183,0.0,302.47116,13.179579,0.0,300.96368,14.855327,0.0,296.56497,15.974381,0.0,300.46545,21.13805,0.0,295.34613,24.86961,0.0,282.30798,32.169754,0.0,279.27252,44.9378,0.0,275.7927,73.35832,0.0,273.5447,92.393196,0.0,275.2307,76.50162,0.0,268.05856,62.97095,0.0,266.4605,28.693138,0.0,276.48297,13.357763,0.0,320.90613,5.060625,0.0,309.8055,8.448192,0.0,57.528828
2023-08-25 14:00:00,19.1315,1010.6,4.800931,0.0,291.3707,4.7880363,0.0,292.24908,7.576616,0.0,294.44394,9.429596,0.0,298.92633,12.482799,0.0,301.6754,15.741797,0.0,294.96277,16.310768,0.0,294.44394,20.56162,0.0,289.0257,24.553692,0.0,278.27582,30.563583,0.0,274.8644,42.78411,0.0,271.73566,69.40595,0.0,272.67535,95.67915,0.0,275.44025,80.410675,0.0,267.69098,66.24601,0.0,266.07416,30.058022,0.0,277.4313,10.996019,0.0,315.0001,4.9346147,0.0,293.1986,10.058838,0.0,75.068535
2023-08-25 16:00:00,20.731499,1010.4,5.921538,0.0,293.1986,5.9516907,0.0,293.9625,9.635119,0.0,294.34106,11.0745,0.0,295.5599,13.848705,0.0,296.1468,16.413961,0.0,293.87527,17.600399,0.0,290.659,20.648838,0.0,283.13403,23.431099,0.0,272.16104,30.481054,0.0,267.56342,41.071846,0.0,263.6599,67.41449,0.0,268.34772,105.90113,0.0,274.21042,87.762695,0.0,265.34183,67.64141,0.0,260.628,29.272564,0.0,275.0795,9.094364,0.0,274.08554,5.343106,0.0,284.03625,14.2548275,0.0,90.0
2023-08-25 17:00:00,21.231499,1010.6,6.825619,0.0,289.9832,6.8161,0.0,288.9705,11.450135,0.0,291.41302,12.914975,0.0,289.6539,14.010084,0.0,287.8504,15.755253,0.0,284.47034,16.838478,0.0,282.03058,20.665152,0.0,278.39285,22.976902,0.0,271.10168,29.81259,0.0,268.75467,41.235073,0.0,261.87,62.93427,0.0,267.0493,107.576706,0.0,268.96466,88.96004,0.0,266.24152,69.25759,0.0,259.21576,30.563583,0.0,274.8644,11.185293,0.0,280.0079,4.5816746,0.0,315.0001,14.560791,0.0,110.85454
2023-08-25 18:00:00,20.5815,1010.6,6.8725123,0.0,298.7397,6.9458303,0.0,299.5387,11.1269865,0.0,298.00906,12.241822,0.0,295.20108,12.885572,0.0,291.61484,15.055715,0.0,281.3099,16.792965,0.0,274.61057,20.542492,0.0,275.6175,22.54819,0.0,272.2457,26.597403,0.0,267.20737,43.160255,0.0,262.23492,60.540554,0.0,264.47256,101.93377,0.0,266.3556,94.13307,0.0,266.44833,69.93623,0.0,256.60748,31.162127,0.0,273.57626,11.947547,0.0,282.5288,2.8977058,0.0,296.56497,14.01723,0.0,146.3099
2023-08-25 19:00:00,20.3815,1011.0,5.400938,0.0,300.25635,5.4237823,0.0,301.32864,8.929128,0.0,302.57404,10.061258,0.0,302.6609,10.783213,0.0,303.02386,12.342091,0.0,293.49857,15.579378,0.0,278.97253,21.138048,0.0,272.72626,22.535204,0.0,271.1233,26.047132,0.0,264.2895,40.427925,0.0,263.5585,57.386276,0.0,263.51703,96.21081,0.0,265.36462,95.09818,0.0,264.13412,70.4208,0.0,257.24246,31.162127,0.0,273.57626,14.31361,0.0,275.19434,0.91633505,0.0,224.9999,12.910246,0.0,162.47435
2023-08-26 16:00:00,11.4315,1022.0,6.487884,0.0,8.615564,7.32124,0.0,7.907082,10.552674,0.0,7.969524,11.247781,0.0,10.007925,12.796054,0.0,17.474865,20.387018,0.0,29.659021,19.472116,0.0,16.927603,14.550845,0.0,352.0566,18.032059,0.0,329.03632,20.67346,0.0,302.1957,34.2187,0.0,288.77814,46.04526,0.0,283.8407,49.197033,0.0,282.93805,41.48883,0.0,284.47034,37.92011,0.0,286.88687,28.685822,0.0,288.43503,18.531729,0.0,306.46933,7.5840216,0.0,289.9832,7.244264,0.0,100.30479
2023-08-26 17:00:00,13.8815,1021.8,6.0290384,0.0,358.15244,6.851724,0.0,358.31534,10.250266,0.0,2.3372545,11.129735,0.0,5.599257,11.746929,0.0,11.093693,18.651608,0.0,30.963696,18.453527,0.0,20.556128,14.446259,0.0,356.00916,16.793522,0.0,333.43503,19.589005,0.0,304.21576,33.643345,0.0,285.6423,46.1318,0.0,280.52072,46.8318,0.0,284.4208,40.407154,0.0,285.81924,37.92011,0.0,286.88687,28.071875,0.0,288.85324,19.133636,0.0,298.30066,5.9737735,0.0,310.60123,5.9737735,0.0,102.5288
2023-08-26 18:00:00,15.4315,1021.2,6.814539,0.0,356.72958,7.463946,0.0,356.906,10.870793,0.0,1.101687,11.746281,0.0,3.179772,12.032669,0.0,5.389229,15.62599,0.0,26.161512,18.256968,0.0,23.532368,15.420304,0.0,1.2453395,15.928669,0.0,340.55988,19.330107,0.0,309.55963,32.384373,0.0,289.88525,46.553066,0.0,278.8067,45.119614,0.0,282.43954,39.968384,0.0,286.96622,38.52968,0.0,289.6539,27.2523,0.0,288.00424,20.935797,0.0,291.80148,6.414345,0.0,315.0001,5.83152,0.0,90.0
2023-08-26 19:00:00,16.6315,1021.0,6.814539,0.0,3.2704222,7.463946,0.0,3.0939984,10.96682,0.0,7.666714,11.714111,0.0,10.684865,12.062353,0.0,12.99463,13.542007,0.0,24.702421,17.085562,0.0,31.429514,14.270246,0.0,9.462261,14.685508,0.0,344.2913,19.70653,0.0,313.66785,30.727978,0.0,294.94388,43.716,0.0,281.9761,42.9066,0.0,284.87573,43.64391,0.0,288.16605,38.52968,0.0,289.6539,27.680294,0.0,286.31393,22.039713,0.0,294.30453,3.4892995,0.0,338.19852,6.511783,0.0,95.7105
